,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses03M_impro06_M001.wav,e3,ALRIGHT .
2698,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses01M_impro06_M004.wav,e3,GOD I'VE TOLD THIS STORY SO MANY TIMES  UMM .
3732,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses02F_impro03_F028.wav,e1,IT'S . SO GIRLY I DON'T EVEN KNOW HOW TO LIKE IT'S SO WEIRD BUT . IT'LL BE FUN MY MOM WILL LOVE  TO BE LIKE SHE'LL GET  SO INTO IT I'M  SURE .
3498,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses02F_script02_2_M037.wav,e3,MAYBE IF YOU WERE WITH SOMEBODY ELSE TOO .
1486,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses04M_impro03_M020.wav,e1,YEAH I DON'T KNOW  {LG} . BUT  YEAH SO  ANYWAY WELL I WANTED TO TELL YOU THAT YOU KNOW CAUSE YOU'RE ONE OF MY GOOD FRIENDS AND YOU'RE . KATE'S  ONE OF . HER BEST FRIENDS AND .
3599,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses02F_impro06_F004.wav,e3,I JUST DON'T WANT HIM TO BE GONE .
2111,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses05F_impro06_M006.wav,e3,IT'S THE  THINK .
1225,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses04M_script03_2_F002.wav,e1,HOW RIDICULOUS HOW UTTERLY UTTERLY RIDICULOUS .
3709,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses05M_impro07_F025.wav,e0,UM .
603,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses04M_impro08_M023.wav,e0,NO NO NO IT'S COOL IT'S COOL IT'S COOL  SO UM .
2692,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses03M_impro08b_M019.wav,e0,OKAY  THEY CAN . FIGURE OUT PINK FOR YOU  SO GO IN THERE AND JUST TELL THEM THAT AND THEY'LL HOOK  YOU UP WITH OTHER  GOODIES STUFF LIKE THAT  FREE SERVICE . NO CONTRACT NO NOTHING JUST FOR BEING A GOOD CUSTOMER .
3428,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses04F_script03_2_M040.wav,e2,VERY AMUSING .
2762,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses04M_script03_2_M047.wav,e2,TURN IT OFF .
615,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses05M_impro07_F044.wav,e1,ALL RIGHT . WOW SO EXCITING .
2106,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses04M_impro07_F008.wav,e1,IS U S C KNOWN FOR ITS . HISTORY PROGRAM .
483,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses04F_impro02_F009.wav,e3,AND NOW . AND NOW . IT'S  REALLY SHITTY TIMING  BUT . NOW I HAVE TO GO .
8,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses04F_script01_1_M029.wav,e2,SO WHAT I'M NOT  FAST WITH WOMEN .
1287,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses01M_script01_3_M002.wav,e3,WHY NOT .
3903,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses03F_impro07_F019.wav,e1,TOP FIVE IN THE NATION .
1002,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses03F_impro04_M015.wav,e0,HOW'S THE JOB  STILL WAITING TABLES AT DENNY'S .
383,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses05F_script02_1_M033.wav,e1,THEY ARE SWIMMING RIGHT NOW AS IF IT'S THE ONLY THING THAT MATTERS IT'S  IT'S . SINGLE MINDEDNESS WITH NO MIND URGENCY THAT'S PURE URGE  IT'S  THEY DON'T KNOW WHAT DRIVES THEM THEY . THEY DON'T GIVE ANY NAME OR ASK ANY QUESTION . THEY JUST TURN AS ONE AND STARTED TO SWIM TO THE VERY POINT WE ARE STANDING RIGHT NOW  FOR A MASSIVE CELEBRATION OF SEX AND  DEATH . GOD IT'S GIVING ME GOOSE BUMPS ALL OVER MY HAIRS ON . MY ARM  POPPING UP .
936,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses03M_script02_1_M043.wav,e1,ABOUT WHAT I JUST SAID .
2480,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses04M_script02_2_F032.wav,e3,I DIDN'T SAY THAT .
2175,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses05M_impro05_M007.wav,e0,PEOPLE LOSE .
2790,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses02F_impro06_M006.wav,e0,IT'S OKAY .
2233,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses01M_impro06_M000.wav,e3,YEAH I'M JUST YEAH .
184,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses04F_script03_1_M006.wav,e1,WHAT SHALL WE DO IF THEY SUDDENLY WALK IN ON US .
3167,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses01M_impro05_M028.wav,e2,I KNOW WHAT YOU GUYS DO WHEN YOU'RE NOT WORKING YOU'RE UNION PEOPLE YOU JUST SIT AROUND ON YOUR ASS .
2829,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses02M_impro01_M010.wav,e2,IT'S STANDARD I MEAN I DON'T WORK AT THE D M V HOW AM I SUPPOSED TO KNOW THAT LIKE I STAND IN LINE I GET MY .
3808,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses04F_script01_1_F011.wav,e2,WHAT DO YOU WANT TO DO ARGUE WITH HIM .
487,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses04M_script01_1_F035.wav,e2,ARE YOU CRAZY .
2569,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses02M_script01_3_M014.wav,e1,YOU FELT SOMETHING THAT FAR BACK .
3320,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses02M_impro01_M011.wav,e2,I FILLED OUT THE APPLICATION RIGHT DIDN'T I .
1312,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses02F_script03_1_F019.wav,e1,DARLING I BELIEVE YOU'RE TALKING NONSENSE .
115,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses03F_impro02_F026.wav,e3,NO I HAVE  TO GO .
4006,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses03M_impro05b_F001.wav,e0,OKAY WELL LET'S WELL I'M GOING TO GO AHEAD AND CHECK ON THAT FOR YOU . YOU'RE COMING FROM . WHERE ARE YOU COMING FROM .
3850,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses03M_impro05a_M014.wav,e2,YEAH .
187,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses04M_impro05_M016.wav,e2,YOU .
1530,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses02M_script01_1_F025.wav,e0,HOW DO YOU KNOW SHE'LL MARRY YOU MAYBE SHE FEELS THE SAME WAY YOUR FATHER DOES .
1629,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses04M_script03_2_M020.wav,e2,REALLY AMANDA .
718,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses05F_script03_1_M030.wav,e0,OH I DIDN'T HIT YOU VERY HARD .
3883,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses02M_impro07_F014.wav,e1,NO BUT THAT'S AN AWESOME SCHOOL THAT'S . SO . COOL .
1417,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses02F_impro02_F008.wav,e3,I KNOW BUT  SHE NEEDS TO BE SAFE MORE SHE NEEDS TO BE AROUND KIDS HER AGE  OWN AGE SHE NEEDS TO . BE ABLE TO PLAY ON THE STREETS AND .
3270,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses04F_impro07_F058.wav,e1,EXCELLENT . DRIVE DRUNK PEOPLE AROUND  BECAUSE YOU KNOW THAT'S ALL CAMPUS CRUISERS  FOR .
2539,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses05M_script02_1_M032.wav,e1,THEY JUST  ALL AS ONE TURN AROUND AND START SWIMMING TO THIS VERY POINT WHERE WE ARE STANDING NOW  FOR . ONE LAST CELEBRATION OF . SEX AND DEATH . GOD IT'S GIVING ME GOOSEBUMPS LOOK AT ALL THE HAIRS . THAT ARE STANDING UP .
1936,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses02M_impro03_M027.wav,e1,OH IT WILL OBVIOUSLY  YOU  KNOW . BUT  I KNOW IT'S SOMETHING I DON'T KNOW YOU NEVER REALLY THINK ABOUT IT HAPPENING LIKE BEFORE HAND .
1830,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses05M_script01_1b_M035.wav,e2,THE BUSINESS . THE BUSINESS DOESN'T INSPIRE ME .
101,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses02F_script03_1_M013.wav,e0,ALL THOSE . FUTILE MORALISTS THAT TRY TO MAKE LIFE UNBEARABLE LAUGH AT THEM  BE FLIPPANT . LAUGH AT EVERYTHING ALL THEIR SACRED SHIBBOLETHS .
1960,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses02M_impro08_M028.wav,e0,IF YOU'RE EVER  ONLINE OR ANYTHING LIKE THAT I MEAN JUST MAKE SURE IT'S A SECURE SITE AND .
2269,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses04F_impro04_M004.wav,e0,I DON'T . KNOW .
2215,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses02F_script02_2_F024.wav,e3,NO .
2820,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses02F_script02_2_M016.wav,e0,YOU SAID HEY THE GRUNION ARE RUNNING TONIGHT I SAID  GREAT LET'S GO  I FEEL LUCKY .
542,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses02M_impro07_F012.wav,e1,YAY .
1538,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses03F_script01_3_M009.wav,e1,I I GUESS THAT'S . WHY I ASKED YOU TO COME .
1625,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses05M_script01_1b_F024.wav,e0,THE TROUBLE IS YOU DON'T SEE ENOUGH WOMEN YOU NEVER DID .
869,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses05M_impro01_M015.wav,e2,WOULDN'T YOU . OH . COME ON YOU JUST TELL ME  YOU WOULD MAKE AN EXCEPTION FOR ME .
3915,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses04F_script03_2_F026.wav,e2,YOU ALWAYS HAD A WEAK HEAD .
245,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses04M_script01_3_M022.wav,e3,YES I SUPPOSE THERE HAS BEEN  BUT IT'S GOING FROM ME .
1571,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses03M_impro07_F014.wav,e1,YEAH . IT  REALLY IS .
2378,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses04F_script01_2_M017.wav,e2,WHAT DOES THAT MEAN ME ABOVE ALL . LOOK AT YOU YOU'RE SHAKING .
1355,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses03F_impro02_F015.wav,e3,YEAH  AND . UH .
2323,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses01M_impro03_M000.wav,e1,THE CRAZIEST THING JUST HAPPENED TO ME .
2415,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses02F_script01_1_F025.wav,e0,YOU'RE A CONSIDERATE FELLOW THERE'S NOTHING WRONG WITH THAT .
3662,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses04M_impro06_M017.wav,e3,YEAH .
2676,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses03M_script01_1_M011.wav,e2,WHY SHOULDN'T HE WALK AROUND AND DREAM AT HIM AT NIGHT  WALK AROUND . WHY SHOULDN'T HE WALK AROUND . WHY SHOULDN'T HE DREAM OF HIM WALK AROUND AT NIGHT WAITING FOR HIM  DO WE CONTRADICT HIM  DO WE SAY FLAT OUT THAT WE DON'T HAVE ANYMORE HOPE .
302,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses02F_script01_1_F019.wav,e2,WHAT DO YOU WANT ME TO DO YOU'RE OLD ENOUGH TO KNOW YOUR OWN MIND .
1612,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses04M_script01_1_F037.wav,e2,MUST YOU BE INSPIRED .
3827,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses03M_impro02_M003.wav,e3,THEY NEED ME OUT THERE . SOONER THAN I THOUGHT .
2097,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses05M_script01_1b_M033.wav,e2,I'LL GET OUT I'LL . GO GET MARRIED SOMEPLACE ELSE I I'LL LIVE SOMEPLACE ELSE MAYBE NEW YORK .
1811,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses03M_script01_3_M027.wav,e3,YOU REMEMBER OVERSEAS  I WAS IN COMMAND OF A COMPANY .
3369,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses03F_impro03_M021.wav,e1,THAT'S AWESOME {LG} MARRIAGE .
931,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses02M_script03_2_F000.wav,e1,YOU  KNEW THERE WAS NOTHING IN THAT .
1692,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses02M_script01_1_M021.wav,e2,SEE IT ISN'T JUST MY BUSINESS .
1864,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses04M_script02_2_F020.wav,e3,NO .
1677,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses04M_script03_2_F000.wav,e2,THAT  WAS THE FIRST TIME YOU EVER HIT ME .
1057,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses05M_script01_1b_M002.wav,e3,ABOUT  FOUR THIS MORNING  I . HEARD IT CRACK AND  I LOOKED OUT THE WINDOW AND HE WAS . STANDING RIGHT THERE WHEN IT CRACKED .
209,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses03F_impro02_F008.wav,e3,AND UH . YEAH  UH  THEY'RE GOING TO NEED UM  MORE NURSES . ON CALL . FOR  UH . TO GO OVERSEAS . TO HELP OUT WITH THE WAR .
705,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses05F_impro04_M031.wav,e0,DO THEY SEEM TO LIKE  YOU I MEAN CAN YOU . GET ANY READ FROM THEM .
2786,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses03M_impro03_M016.wav,e1,SO OKAY THEN AND .
3754,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses03M_impro08b_M010.wav,e0,OKAY  HOW ABOUT THIS  WE'LL . SEND YOU A BRAND NEW CAMERA PHONE  WITH  PALM PILOT  AND .
2054,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses02F_impro06_M013.wav,e0,AND YOU'LL ALWAYS HAVE THAT AND  YOU . SHOULD FEEL YOU KNOW  HAPPY FOR HIM THAT HE GOT TO . DO SO MUCH BEFORE I  MEAN  AND EVEN AFTER HE FOUND OUT . LAST YEAR I MEAN .
159,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses03M_script03_2_M003.wav,e2,YOU WENT OUT OF YOUR WAY TO  TORTURE ME OVER PETER BURDEN .
151,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses02M_script01_2_M005.wav,e0,WELL . SO WHAT .
3,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses02F_script03_2_M001.wav,e0,I KNEW NOTHING OF THE SORT  YOU TOOK PRESENTS FROM HIM .
3966,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses04M_script01_1_F027.wav,e0,HOW DO YOU KNOW SHE'LL MARRY YOU MAYBE SHE FEELS THE SAME WAY FATHER DOES .
36,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses04M_impro01_F019.wav,e2,WOULD YOU LIKE TO BE KICKED OUT OF THE D M V YOU DON'T THINK THAT'LL BE A LITTLE EMBARRASSING .
2353,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses01M_impro03_F012.wav,e1,LIKE MAKE HER RENT THE APARTMENT THAT YOU TWO HAVE TO LIVE TOGETHER IN  YOU KNOW  AND YOU WON'T PAY ANY RENT OR YOU PAY LIKE A HUNDRED BUCKS A MONTH OR SOMETHING .
650,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses04M_script03_1_F022.wav,e1,WHICH PARTICULAR ONE .
90,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses03M_script01_3_F013.wav,e1,LOOK I'VE BEEN READY FOR A LONG LONG TIME NOW .
96,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses03M_impro03_F022.wav,e1,OH THAT'S KIND OF SWEET .
1558,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses04M_script01_3_M024.wav,e3,IT'S ALL MIXED UP WITH SO MANY OTHER THINGS . YOU REMEMBER OVERSEAS I WAS IN COMMAND OF A COMPANY .
3296,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses04M_script02_1_M005.wav,e0,WHOSE IS IT .
3035,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses04M_script03_2_F009.wav,e0,LET HIM KISS YOU .
361,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses03F_script02_2_F020.wav,e1,AND YOU WHISPERED SO INTIMATELY IN MY EAR  SO I COULD  FEEL  YOUR WORDS .
3289,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses02M_script01_2_M016.wav,e2,WHAT DOES THAT MEAN ME ABOVE ALL .
3908,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses05M_impro08_F028.wav,e1,OKAY THANKS .
2937,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses01M_impro06_F003.wav,e3,I'M SORRY TO HEAR THAT .
2489,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses04F_impro07_M058.wav,e0,I MEAN LIKE I DON'T KNOW I'M JUST SAYING IF YOU NEED TO MAKE SOME EXTRA CASH YOU CAN  YOU KNOW .
3923,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses04M_script02_2_F016.wav,e3,IT WAS ABOUT FOUR YEARS AGO RIGHT AFTER WE GOT MARRIED  WE THOUGHT I WAS PREGNANT AND WE HAD A BOTTLE OF CHAMPAGNE BUT NO GLASSES . YOU ASKED ME TO DANCE SO WE TOOK OFF OUR SHOES  AND YOU POPPED THE CORK .
2980,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses03M_impro05a_F008.wav,e0,HOW MANY PIECES OF LUGGAGE DO YOU HAVE CHECKED IN .
66,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses03F_impro02_F041.wav,e3,I DIDN'T EXPECT . THIS TO HAPPEN I NEVER PLANNED FOR THIS . SOME THINGS YOU JUST DON'T PLAN  FOR YOU KNOW .
2649,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses01M_impro02_M001.wav,e3,I HAVE TO GO BACK .
1394,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses04F_impro07_F051.wav,e1,YEAH IT . WILL WORK OUT  MAYBE I COULD WORK AT RED LOBSTER .
1890,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses03M_script01_3_F019.wav,e1,I'LL NEVER FORGIVE YOU FOR THAT .
545,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses02F_impro07_F016.wav,e1,I DON'T MIND WORRYING ABOUT ALL THE  PAPERWORK . YOU KNOW .
2888,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses04F_script01_1_M022.wav,e2,SOMETIMES YOU HAVE . A . SOMETIMES YOU HAVE A TALENT FOR IGNORING THINGS .
1334,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses02M_script02_2_F013.wav,e2,I DID WANT TO SEE THEM I ALWAYS DO I MEAN . I KEEP THINKING THAT THIS IS GOING TO BE THE TIME AND IT NEVER IS .
2838,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses04F_impro07_F036.wav,e1,{LG} .
578,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses02M_script02_2_M001.wav,e0,WHAT I WAS SAYING .
3300,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses02M_script03_2_F002.wav,e0,NO IT WASN'T IT WAS  VERY PRETTY I STILL  HAVE IT AND I WEAR IT  OFTEN .
1964,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses04F_script01_3_F009.wav,e1,I GUESS THIS IS WHY I CAME .
2981,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses05F_impro03_F020.wav,e1,YEAH  YEAH OF COURSE .
3837,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses04M_impro07_F037.wav,e0,NO .
3835,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses01M_impro03_M019.wav,e1,WHAT SHOULD WE DO WHERE SHOULD WE GET MARRIED . WE SHOULD HAVE PARTY .
1371,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses02M_impro08_M031.wav,e0,ALRIGHT YES I'M SORRY FOR ALL THE INCONVENIENCE BUT WE'LL GET IT TAKEN CARE OF .
738,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses02F_impro04_F009.wav,e3,I FEEL SO WORTHLESS .
2399,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses04F_impro07_F004.wav,e1,WELL YEAH THAT'S THE GENERAL  IDEA {LG} .
2986,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses01M_script01_1_M040.wav,e3,THEN HELP ME STAY .
1575,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses03F_impro02_F031.wav,e3,AND IF WE SURVIVE IF . WE SURVIVE THAT THEN BABE YOU KNOW YOU KNOW WE COULD  SURVIVE ANY .
4013,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses04F_impro03_F000.wav,e1,I . HAVE SOMETHING TO TELL YOU .
2056,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses05M_impro07_M009.wav,e1,I WORKED REALLY HARD I'LL SAY I WORKED REALLY HARD . YOU KNOW I  I'M NOT BRAGGING OR ANYTHING LIKE THAT BUT .
460,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses04F_script03_2_F030.wav,e2,WHY .
565,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses02M_script03_2_M012.wav,e0,YOU CAN HARDLY CALL THREE . LIQUOR GLASSES IN A WHOLE EVENING GOING ON AND ON AND ON .
3851,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses05F_script02_2_M040.wav,e1,SHH IF WE'RE VERY QUIET  THE FISH MIGHT COME .
617,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses03M_impro06_M002.wav,e3,YEAH .
1760,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses02F_script03_2_M011.wav,e0,NO PARTICULAR REASON  ANYHOW THEY WERE VERY SMALL ONES .
3631,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses05F_impro05_F033.wav,e2,WHAT  DO YOU  MEAN AS YOU CAN  WHO MAKES UP THESE RULES .
257,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses01M_script01_3_M007.wav,e0,YEAH .
672,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses03M_script01_1_M012.wav,e2,THAT WE HAVEN'T HAD ANY HOPE FOR YEARS NOW .
3763,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses05F_impro06_M013.wav,e0,YEAH .
2634,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses01M_impro07_F009.wav,e1,THAT IS AMAZING CONGRATULATIONS . GOOD FOR YOU .
3307,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses03F_impro05_M014.wav,e0,WHAT DO YOU HAVE QUESTIONS .
1415,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses01M_impro06_M017.wav,e3,SO . WEIRD YOU . KNOW THAT LIKE . ONE DAYS . IT'S LIKE . YOU . KNOW SOUNDS SO STUPID BUT LIKE ONE DAY SOMEONE'S HERE  AND  LIKE  NEXT DAY YOU KNOW THEY'RE NOT HERE AND IT JUST KIND OF  MAKES YOU LIKE THINK ABOUT  LIKE  LIFE AND  MORTALITY AND LIKE  THAT KIND OF STUFF . YOU JUST LIKE USED TO  TAKE FOR GRANTED YOU KNOW .
980,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses03M_impro05a_M027.wav,e2,WHOSE DAUGHTER ARE YOU .
3986,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses02M_impro02_F010.wav,e3,I MEAN CAN'T THEY PUT YOU IN LIKE . YOU KNOW  KITCHEN WORK OR SOMETHING WHERE YOU WON'T GET .
3107,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses04F_impro03_M034.wav,e0,FRIED CHICKEN . MASHED POTATOES .
1274,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses03M_script01_2_M004.wav,e0,WHO  SAID HE EVEN THOUGHT ABOUT THAT .
436,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses03M_impro02_M005.wav,e3,FOR .
3523,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses03F_script02_2_F012.wav,e2,LIKE I FEEL LIKE MY WHOLE LIFE I'VE BEEN JUST STANDING ON THIS BEACH WITH . MY HANDS CLASPED WAITING FOR THESE FISH TO SHOW UP AND THESE FISH NEVER SHOW UP .
3691,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses05F_script02_2_F018.wav,e3,NO .
1402,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses01M_impro04_F007.wav,e0,HAS ANYONE EVER JUST SAID ANYTHING LIKE THAT TO YOU  BEFORE .
4016,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses05M_script02_1_F016.wav,e3,I'M JUST NOT .
83,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses02F_script01_3_F024.wav,e3,HOW MANY .
3524,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses03M_script01_1_M019.wav,e0,I WANT TO ASK HER TO MARRY ME .
374,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses02M_script03_1_M018.wav,e1,YES  YES WITH ALL HIS MIGHT .
2431,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses05F_script03_1_F010.wav,e0,THE WHOLE BUSINESS IS REALLY RATHER  RIDICULOUS .
3745,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses02M_script01_3_M030.wav,e3,I GOT THIS IDEA . WATCHING EM GO DOWN  EVERYTHING WAS BEING DESTROYED SEE BUT IT  SEEMED THAT  ONE NEW THING WAS MADE A  SORT OF  RESPONSIBILITY . MAN FOR MAN  YOU KNOW WHAT I MEAN .
955,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses05F_script01_1_F027.wav,e0,THE TROUBLE IS YOU DON'T SEE ENOUGH WOMEN YOU NEVER HAVE .
1082,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses03M_script03_2_M032.wav,e2,WE MIGHT BE ABLE TO BRING UP A SPLENDID LITTLE DEBATE ABOUT THIS . INTEMPERATE TOTS .
3896,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses02F_impro06_F009.wav,e3,NOBODY'S EVER GONNA FORGET HIM .
3618,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses05M_impro07_M016.wav,e1,WE  ARE GONNA HAVE A GREAT TIME .
251,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses05M_impro05_F009.wav,e0,DID YOU HAVE INSURANCE . ON YOUR  FLIGHT .
