,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses03M_impro06_M001.wav,e3,ALRIGHT .
2392,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses04F_impro07_F004.wav,e1,WELL YEAH THAT'S THE GENERAL  IDEA {LG} .
2596,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses02M_script02_1_M003.wav,e1,HOW YOU DOING .
3275,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses02F_impro06_M019.wav,e0,IT'S HARD TO LOSE SOMEONE THAT  WAY BUT  HE'S HE'S BETTER HE'S BETTER OFF . NOW .
3869,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses05M_impro05_F007.wav,e0,YEAH .
2085,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses05F_script02_2_F013.wav,e3,AUGIE DO YOU REMEMBER THE FIRST TIME WE CAME TO SEE IT IT . WAS ABOUT FOUR YEARS AGO RIGHT AFTER WE GOT MARRIED . AND  WE THOUGHT I WAS PREGNANT .
2352,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses03F_impro06_M010.wav,e3,SOME PEOPLE .
3107,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses03F_script01_2_M016.wav,e2,LOOK AT YOU YOU'RE SHAKING .
407,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses04M_impro07_F014.wav,e1,THAT'S GREAT I MEAN I'M REALLY GLAD YOU'RE NOT GOING TO GO ANYWHERE YOU'LL  STILL BE HERE .
4577,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses03F_impro02_F040.wav,e3,I KNOW .
652,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses03F_script02_2_M042.wav,e0,ARE YOU STILL COLD  DO YOU WANT TO GO HOME .
3193,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses04M_impro01_F021.wav,e2,YEAH  THANK YOU . HAVE A PLEASANT DAY .
1303,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses01M_impro06_M023.wav,e3,A LOT OF PEOPLE LOVED HIM .
2961,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses03M_impro05a_F023.wav,e0,OKAY WE CAN GET IT HERE IN ABOUT  SEVEN TO TEN BUSINESS DAYS .
1196,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses04M_script03_2_F040.wav,e2,VERY WELL IF YOU INSIST ON BEING BOORISH AND IDIOTIC .
4944,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses04M_script03_2_M038.wav,e2,VERY INTERESTING  AND HOW ABOUT A CHILD OF FOUR AND A CHILD OF SIX AND A CHILD OF NINE .
2885,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses02M_script01_3_F019.wav,e3,WELL . WHAT'S WRONG . I MEAN . EVEN IN YOUR . LETTERS THERE WAS SOME  SOMETHING . ASHAMED .
4673,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses05F_impro02_F038.wav,e3,I LOVE . YOU . I'M . GOING TO MISS YOU SO MUCH SIGH .
533,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses01M_script01_2_M015.wav,e2,WHAT DOES THAT MEAN ME ABOVE ALL . WHAT DOES THAT MEAN .
4608,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses04M_script02_2_M041.wav,e1,SHH . IF WE'RE VERY QUIET THE FISH MIGHT COME .
7,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses04F_impro07_F002.wav,e1,FROM U S C .
1291,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses02M_impro08_F007.wav,e0,THANK YOU VERY MUCH UM . SO I HAVE  A CHARGE ON MY CREDIT CARD THAT UM ISN'T MINE .
2862,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses05F_impro05_M022.wav,e0,LET'S . LET'S JUST RELAX FOR A MOMENT MA'AM YOU UNDERSTAND OBVIOUSLY WE'RE GOING TO DO EVERYTHING WE CAN TO KEEP ALL OF YOUR LUGGAGE HERE .
2778,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses04M_impro07_F017.wav,e1,WELL CONGRATULATIONS .
2646,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses01M_impro06_M020.wav,e3,WHAT .
1326,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses02M_script03_2_F003.wav,e0,NO I DIDN'T YOU WORKED THE WHOLE THING UP IN YOUR JEALOUS IMAGINATION .
937,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses05M_impro03_M023.wav,e1,SHE'S THE ONE .
5003,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses05F_script01_3_F022.wav,e3,HOW MANY .
2756,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses05F_script02_2_F019.wav,e3,NO .
3790,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses03F_script01_1_F019.wav,e0,WHY .
1097,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses03M_impro03_F006.wav,e1,OH I DON'T REMEMBER . EVERYBODY SAYS I LOVE YOU . WITH DREW BARRYMORE NO YOU HAVEN'T SEEN IT  OKAY .
2874,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses05M_impro03_M032.wav,e1,IT'S GREAT I'M  A LUCKY MAN .
2882,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses05F_impro02_F027.wav,e3,I KNOW .
614,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses03M_impro06_M002.wav,e3,YEAH .
4520,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses01F_impro01_F005.wav,e0,WELL WHAT'S  THE PROBLEM LET ME CHANGE IT .
16,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses05M_script03_1_F031.wav,e0,YOU KNEW THERE WAS NOTHING IN THAT .
269,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses02M_impro07_F026.wav,e1,YAY .
1812,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses04F_script01_1_F042.wav,e2,BUT DON'T . THINK THAT WAY YOU HEAR ME .
3849,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses03M_impro03_M015.wav,e1,I COULDN'T I COULDN'T AFFORD THE RED LOBSTER  {LG} . WHAT ANYWAY .
1288,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses02F_impro01_F018.wav,e2,WELL WHY DIDN'T THE D M V PUT THAT YOU NEEDED YOUR BIRTH CERTIFICATE ON THE APPLICATION THEN .
2333,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses04M_impro03_F016.wav,e1,BIG AND SHINY YOU'RE SUCH A GUY  {LG} .
3450,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses01M_script01_3_M006.wav,e0,YOU DID .
1221,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses03M_impro06_M000.wav,e3,I AH .
2334,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses05M_script01_3_M021.wav,e3,YEAH I  SUPPOSE I HAVE BEEN . BUT IT'S GOING FOR ME .
1975,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses05F_impro07_F000.wav,e1,SO GUESS WHAT .
3905,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses04F_impro06_M007.wav,e0,IT'S SORT OF IT'S . ALMOST BETTER OFF TO REST IN PEACE THAN HE IS TO  LIVE IN PAIN .
4967,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses05M_script03_2_M030.wav,e2,YOU KNOW WE COULD GET A REALLY GOOD DEBATE GOING ON ABOUT THIS YOU KNOW . INTEMPERATE TOTS .
4691,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses01M_impro06_M019.wav,e3,SO MANY THINGS  YOU KNOW .
4222,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses01F_impro06_M015.wav,e0,MMHMM .
1207,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses05F_script03_1_M016.wav,e1,NO  THAT FIRE WILL FADE  ALONG WITH OUR PASSION .
2107,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses02M_impro06_M023.wav,e3,THANK YOU .
1357,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses04M_impro07_M037.wav,e0,I DO I WILL NEED TO GET A GUN .
4260,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses01F_script01_1_M001.wav,e0,HE WAS OUT HERE WHEN IT BROKE .
2014,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses02M_script03_2_F035.wav,e2,YOU ARE . FAR TOO TEMPERAMENTAL TRY TO CONTROL YOURSELF .
1973,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses03F_impro05_F011.wav,e2,WHAT . THERE THERE'S HUNDREDS OF THOUSANDS OF DOLLARS WORTH OF STUFF IN THERE .
3402,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses03F_script02_1_M003.wav,e1,OH IS THAT  IS THAT  NOW IS THAT JUST . FOAM UHH  I CAN'T EVEN TELL .
1622,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses02M_script03_2_M040.wav,e2,AMANDA . LISTEN . LISTEN .
1116,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses04F_impro07_M031.wav,e0,OH THAT'S RIGHT OKAY I SEE RIGHT RIGHT RIGHT .
2347,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses05M_impro03_M033.wav,e1,THANK YOU .
5017,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses04M_impro08_M005.wav,e0,UMM . MISS . ARUCKMAN .
4283,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses01F_script01_2_F008.wav,e2,BECAUSE SHE KNOWS WHAT I KNOW THAT'S WHY  SHE'S FAITHFUL AS A ROCK IN MY DARKEST MOMENTS . I THINK OF HER WAITING AND I KNOW THAT I'M RIGHT .
2647,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses02F_impro07_F004.wav,e1,SO .
2809,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses04F_impro04_M006.wav,e0,LOOK  BANANAS DON'T GROW OVERNIGHT OKAY .
3413,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses02F_impro08_M011.wav,e0,WELL IT'S GONNA BE FOUR OF THEM .
5211,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses04M_script02_1_M009.wav,e0,ARE YOU COLD DO YOU  WANT MY JACKET WE  SHOULD HAVE BROUGHT THE BLANKET . OUR  BLANKET .
705,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses01M_script02_2_F031.wav,e2,THIS WHAT . WHAT IS THIS THIS ISN'T EVEN ANYTHING .
1819,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses01M_script01_1_F024.wav,e2,FROM FATHER'S POINT OF VIEW HE IS NOT DEAD AND YOU HAVE NO RIGHT TO TAKE HIS GIRL  I'M JUST SAYING THAT YOU CAN GO ON FROM THERE IF YOU KNOW WHERE TO GO BUT I'M SAYING  I DON'T KNOW WHERE TO GO . SEE I DON'T KNOW .
4891,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses02M_impro02_F001.wav,e3,I'M GOING TO MISS YOU TOO I DON'T KNOW WHAT I'M GOING TO DO HERE WITHOUT . YOU  IT'S  GOING TO  BE  SO LONELY AND SO HARD .
683,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses05F_script03_1_M026.wav,e1,HORRIBLE  THING I HATE IT .
5515,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses02F_script02_2_F000.wav,e0,ABOUT WHAT .
3780,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses02M_script03_1_F024.wav,e1,IT WENT ON INTERMITTENTLY FOR  DAYS .
4252,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses01F_script01_1_F015.wav,e0,WELL I GOT AN IDEA BUT  WHAT'S YOUR STORY .
3699,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses05M_impro06_M004.wav,e3,YOU KNOW HE WAS GONNA  AND WE  ALL THE WAY UP TO THE END WE WERE JUST TALKING ABOUT HOW . YOU KNOW ALL THE STUFF WE WERE GONNA DO AND YOU KNOW  WHEN HE FINALLY KICKED THIS STUPID  CANCER YOU KNOW AND  WE WERE GONNA .
362,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses03M_impro03_M013.wav,e1,COME ON IT . WAS HER BIRTHDAY .
986,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses02F_impro03_F011.wav,e1,CAUSE CAUSE HE WAS WITH ME YOU DIDN'T DO IT DID YOU .
4580,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses03F_script01_3_M038.wav,e3,AND I CAME BACK HERE AND IT WAS INCREDIBLE . THERE . WAS NO MEANING IN THAT HERE  THE WHOLE THING TO THEM WAS A  BUS ACCIDENT .
1493,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses03F_script01_1_M022.wav,e2,OH YOU INFURIATE ME SOMETIMES  YOU KNOW IT'S NOT JUST MY BUSINESS TOO IF DAD THROWS A FIT .
2369,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses01M_impro07_F013.wav,e1,OH YOU DON'T LIKE THAT . YOU'RE WEST SIDER .
5032,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses04M_script03_2_F032.wav,e2,YOU ALWAYS HAD A WEAK HEAD .
3798,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses04M_impro05_F037.wav,e0,I KNOW I UNDERSTAND IT'S PERSONAL IT'S  PERSONAL TO YOU I GET  THAT .
4538,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses05F_impro08_M025.wav,e1,THAT . WOULD BE WONDERFUL . THAT WOULD BE GREAT SERIOUSLY .
4829,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses03M_impro03_F015.wav,e0,YEAH THAT'S YOU KNOW . OKAY .
3954,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses05M_impro07_M017.wav,e1,{NS} I'M . GOING TO LIVE ON CAMPUS . I MEAN WELL AROUND CAMPUS ANYWAY  YEAH HOUSING AROUND CAMPUS .
1858,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses02F_script01_3_F025.wav,e3,OH  GEE .
1652,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses05F_impro06_F011.wav,e3,YEAH HE KIND OF DID A LOT OF THINGS BUT . WE ACTED TOGETHER SOMETIMES .
4957,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses04F_impro06_M013.wav,e3,THAT'S RIGHT  THAT'S RIGHT  I MEAN HE WOULD  WANT US TO  YOU KNOW CELEBRATE THE LIFE THAT HE  THAT HE LIVED  AND  YOU KNOW ENJOY THE REST OF OURS AS MUCH AS WE CAN .
5368,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses02F_impro05_M000.wav,e0,UM  OKAY . IT DIDN'T  DIDN'T COME OUT ON THE CARROUSEL .
767,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses02F_script03_2_F037.wav,e2,STOP IT GO AWAY I HATE  YOU .
3946,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses02F_impro03_F018.wav,e1,SO YEAH I MEAN IT'LL BE GOOD WE WANNA LIKE . UH I . THINK WE'RE GONNA HAVE IT IN SPRING . TIME LIKE EARLY SPRING SO IT'S NO TOO HOT YET AND UM .
4103,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses01F_impro04_M005.wav,e0,HE'S LIKE A MANAGER FOR A THEATRE .
5327,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses05M_impro04_F007.wav,e0,REALLY .
5303,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses05M_script03_1_F013.wav,e0,IF I LAUGH AT EVERYTHING THEN I MUST LAUGH AT US TOO .
2619,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses05M_impro03_F007.wav,e1,OH . MY . GOD . THAT'S SO DRAMATIC .
1708,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses04M_impro07_M042.wav,e0,CAUSE YOU KNOW I MEAN IT'S LIKE IF I EVER WANT TO GO SOUTH OF CAMPUS .
4519,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses01F_impro01_F002.wav,e0,IS THERE A PROBLEM .
3102,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses01M_script03_2_M023.wav,e2,YOU KNOW WHAT  YOU SNAP . YOU SNAP YOU SNAP YOU'RE LIKE A LITTLE ADDER .
2841,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses05M_script03_2_M023.wav,e2,THEY SNAP .
4763,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses03M_impro06_F017.wav,e3,WELL SURE YOU COULD .
273,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses03M_impro05a_F007.wav,e0,YOU'RE AT ME AND I'M GOING TO TRY TO HELP YOU OUT SIR BUT YOU JUST HAVE TO COOPERATE WITH ME .
4815,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses04F_script01_3_M004.wav,e2,WHAT .
1557,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses03M_script01_1_F017.wav,e2,WHY .
565,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses02F_script02_1_M000.wav,e1,WHAT TIME IS IT  THEY'RE SUPPOSED TO RUN AROUND MIDNIGHT .
1843,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses02F_impro04_M007.wav,e0,DUMBER THAN YOU I MEAN  THEY'RE A LOT WORSE OFF THAN YOU . YOU ARE MUCH BETTER OFF THAN LIKE A LOT OF THOSE PEOPLE IN THERE I KNOW .
849,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses03F_script02_1_M040.wav,e1,ITS SINGLE MINDEDNESS . WITH ONE MIND . URGENCY . THAT'S PURE URGE YOU KNOW THEY DON'T GIVE IT A NAME .
2681,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses05F_impro02_F028.wav,e3,I KNOW .
4334,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses01F_script01_3_M022.wav,e3,NO IT'S NOTHING LIKE THAT IT'S .
2601,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses01M_impro07_F022.wav,e1,WHO DO YOU PLAY LIKE DO ARE YOU LIKE . NATIONALLY RANKED .
2493,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses02F_script02_2_F017.wav,e3,AND WHILE WE WERE DANCING YOU SAID  THE SOFTEST MOST  INTIMATE  THINGS TO ME RIGHT INTO MY EAR SO THAT I COULD . FEEL THEM AS MUCH AS . HEAR THEM .
48,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses04M_impro06_M016.wav,e3,I HOPE IT RAINS . SOMEHOW THAT'LL MAKE ME FEEL MORE  COMFORTABLE .
4651,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses02M_impro05_F006.wav,e0,UH  IT . DIDN'T MAKE IT INTO THE SECOND PLANE SO IT LOOKS LIKE  THERE  THEY DON'T ACTUALLY KNOW WHAT HAPPENED TO IT .
1691,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses04M_impro07_M000.wav,e1,ALRIGHT SO YOU'RE NOT GOING TO BELIEVE THIS  BUT  I WENT HOME TODAY . I LOOKED THROUGH THE MAIL . AND . I GOT AN ACCEPTANCE LETTER FROM U S C .
309,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses03F_script02_2_M026.wav,e2,A  A BACK RUB SOME ICE CREAM A SUICIDE PACT WHAT THE HELL DO YOU WANT CARLA .
1213,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses03M_script03_2_M045.wav,e2,SHUT UP SHUT UP I . WOULD . I WOULD NEVER MARRY YOU AGAIN IF YOU CAME CRAWLING BACK TO ME ON YOUR HANDS AND KNEES BECAUSE YOU'RE AN EVIL . MINDED LITTLE VAMPIRE  AND I HOPE TO GOD I NEVER SEE YOU AGAIN .
2298,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses04M_impro05_M045.wav,e2,SO WHY DON'T WE JUST . DO THAT  AND STOP THIS NONSENSE . HMM HMM .
341,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses05F_script03_2_F005.wav,e0,AND WHAT OF IT .
2641,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses04M_script01_2_F020.wav,e3,I CAN'T HELP IT .
5422,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses05F_impro06_M007.wav,e3,THERE'S NO REASON FOR IT .
4923,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses03F_impro06_F008.wav,e3,I LOVED THAT BOY .
1796,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses04M_script02_1_M033.wav,e1,WELL SO . WHAT DID YOU THINK .
319,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses05M_impro03_F020.wav,e1,OH .
2242,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses02F_script01_1_M037.wav,e2,THE BUSINESS  THE BUSINESS DOESN'T INSPIRE ME .
4067,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses01F_impro03_M000.wav,e0,SO WHAT'S UP WHAT'S NEW .
431,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses05M_script02_2_M016.wav,e0,IT WAS IN THE CAR RIGHT  WHEN WE WERE PASSING KNICKERBOCKER LIQUOR LOCKER . YOU SAID LET'S STOP AND GET CHAMPAGNE AND I SAID THAT TIMES A WASTING OR SOMETHING LIKE THAT . RIGHT  YOU WANTED IT TO BE LIKE IT WAS BEFORE RIGHT .
4432,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses01F_script03_1_F006.wav,e1,WE'LL BEHAVE EXQUISITELY .
1553,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses05M_impro03_M016.wav,e1,WE'RE GOING TO DO IT BACK . IN THE MIDWEST  WHERE HER FAMILY ALL IS THEY'RE ALL OUT THERE YOU KNOW SO . UM  AND SO JUST . GONNA HAVE A SMALL SMALL WEDDING  BUT  UM YOU KNOW OF COURSE YOU'RE GOING TO COME RIGHT .
2397,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses02M_script01_3_M021.wav,e3,NO . NOTHING LIKE THAT .
3034,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses03F_script03_1_M013.wav,e1,OOH CERTAINLY YOU MUST WE'RE FIGURES OF FUN ALL RIGHT .
1572,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses01M_script03_2_F037.wav,e2,STOP IT NO . GO AWAY .
3289,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses04M_script02_1_M005.wav,e0,WHOSE IS IT .
712,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses03M_impro08b_F023.wav,e0,OKAY .
501,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses01M_script03_1_M017.wav,e1,YOU MUSTN'T BE SO SERIOUS DARLING IT JUST WHAT THEY WANT .
5079,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses05F_script02_1_M024.wav,e1,THERE'S THERE'S MYSTERY HERE AND MAGIC A . LITTLE BIT OF THE UNEXPLAINABLE . I CAN'T UNDERSTAND HOW YOU COULD NOT BE INTERESTED .
1356,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses03F_impro08_F012.wav,e0,OKAY WELL WE WILL SEND YOU WE WILL REIMBURSE YOU FOR . THE AMOUNT OF MINUTES THAT YOU .
91,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses05M_impro06_F007.wav,e3,I'M SORRY I .
775,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses03M_impro03_F021.wav,e1,OKAY  THAT IS REALLY CHEESY JOE .
771,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses03F_script03_2_F035.wav,e2,TURN IT ON .
3813,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses05M_impro08_M009.wav,e0,OKAY IS IT BEING . IS IT BEING  COMPRESSED BETWEEN ANYTHING BY ANY CHANCE . BECAUSE SOMETIMES YOUR CONNECTION CAN BE  YOU KNOW  DISRUPTED  BY YOU KNOW . THE CABLE BEING SQUISHED .
1504,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses04F_impro02_F002.wav,e3,I . DON'T KNOW WHAT TO SAY I DON'T WANT  TO GO BUT  I DON'T HAVE A LOT OF CHOICE .
3584,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses05F_impro03_F002.wav,e1,YEAH .
356,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses04F_impro07_M032.wav,e0,A PARTY CELEBRATING YOUR ACCEPTANCE .
4442,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses01F_script03_1_F030.wav,e1,{LG} . AND VERY MUCH SILLIER .
3124,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses05M_impro01_F002.wav,e0,RIGHT . BUT THIS IS THE WRONG FORM SOMEBODY GAVE YOU THE WRONG FORM .
242,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses01M_script02_2_M022.wav,e0,WAIT A MINUTE  I'VE  GOT IT .
4396,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses01F_script02_2_F026.wav,e0,NO .
5132,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses01M_impro06_M028.wav,e3,YEAH I'M GLAD I WAS THERE GLAD I  GLAD I GOT TO BE THERE .
4558,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses05F_impro07_F030.wav,e1,{LG} BY YOURSELF .
2463,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses03F_script01_1_F031.wav,e0,THERE'S NOTHING WRONG WITH IT .
2989,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses01M_impro07_M000.wav,e1,CHECK THIS OUT YOU KNOW HOW I'VE TOLD YOU I'VE BEEN REALLY . INTO LIKE SOFTBALL RECENTLY .
2827,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses05F_script03_1_M032.wav,e1,OH WE WERE VERY MUCH YOUNGER THEN .
3847,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses05F_impro05_M039.wav,e0,WELL I HAVE NO WAY TO GIVE YOU MORE MONEY  I'M GIVING YOU AS MUCH MONEY AS I  CAN  AND FIGURING AS FAR AS FIGURING OUT WHERE YOU BAG IS .
4287,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses01F_script01_2_F012.wav,e2,BECAUSE IF HE'S NOT COMING BACK I'LL KILL MYSELF . OH LAUGH LAUGH ALL YOU LIKE  BUT WHY DOES THIS HAPPEN THE VERY NIGHT HE COMES BACK  SHE GOES TO SLEEP IN HIS ROOM AND HIS MEMORIAL BREAKS IN PIECES  LOOK AT IT JOE LOOK .
529,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses05M_script01_3_M001.wav,e1,SO  YOU'RE NOT SORRY I CAME .
5199,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses04F_impro01_F014.wav,e2,I MEAN LOOK SHE'S SHE'S PERFECTLY NICE SHE DOESN'T MIND WAITING FOR A COUPLE OF MINUTES BECAUSE I'VE BEEN HERE ALL DAY I HAVE A JOB TO GET BACK TO I . HAVE KIDS TO PICK UP FROM SCHOOL I CAN'T JUST  STAY HERE .
1608,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses04M_script01_1_F037.wav,e2,MUST YOU BE INSPIRED .
1721,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses05F_script03_2_M039.wav,e2,TURN IT OFF .
